invoice_id,customer_id,country,currency,invoice_date,product_id,service_category,quantity,unit_price,net_value,tax_rate,tax_amount,total_amount,invoice_status
INV-2025-007239,CUST-1538-SMB,CA,CAD,2025-04-22,TAB-PRO,Tablet,2,511.57,1023.14,0.13,133.01,1156.15,Paid
INV-2024-007240,CUST-2619-SMB,DE,EUR,2024-03-23,LAP-BIZ,Laptop,7,1720.45,12043.15,0.19,2288.2,14331.35,Paid
INV-2025-007241,CUST-9313-IND,SG,SGD,2025-04-02,CON-LITE,Console,5,361.65,1808.25,0.08,144.66,1952.91,Paid
INV-2024-007242,CUST-5447-ENT,IN,INR,2024-10-24,GPU-RTX,GPU,7,545.63,3819.41,0.18,687.49,4506.9,Paid
INV-2024-007243,CUST-9761-ENT,US,USD,2024-12-29,PHN-FOLD,Smartphone,4,646.48,2585.92,0.08,206.87,2792.79,Paid
INV-2024-007244,CUST-9810-IND,FR,EUR,2024-02-09,HPH-SPORT,Headphones,38,177.4,6741.2,0.2,1348.24,8089.44,Paid
INV-2025-007245,CUST-1917-SMB,UK,GBP,2025-09-16,CAM-4K,Camera,4,743.68,2974.72,0.2,594.94,3569.66,Paid
INV-2024-007246,CUST-9567-IND,US,USD,2024-12-05,CON-NEXT,Console,4,653.55,2614.2,0.08,209.14,2823.34,Paid
INV-2025-007247,CUST-5009-SMB,CA,CAD,2025-05-30,SSD-512G,SSD,38,226.91,8622.58,0.13,1120.94,9743.52,Paid
INV-2024-007248,CUST-3993-ENT,IN,INR,2024-04-17,GPU-RTX,GPU,9,1045.02,9405.18,0.18,1692.93,11098.11,Paid
INV-2024-007249,CUST-5015-IND,US,USD,2024-11-11,HPH-NC,Headphones,22,344.38,7576.36,0.08,606.11,8182.47,Paid
INV-2024-007250,CUST-8472-IND,SG,SGD,2024-04-23,SWT-PRO,Smartwatch,5,194.56,972.8,0.08,77.82,1050.62,Paid
INV-2024-007251,CUST-1659-ENT,IN,INR,2024-06-15,SWT-PRO,Smartwatch,18,489.85,8817.3,0.18,1587.11,10404.41,Cancelled
INV-2024-007252,CUST-5354-ENT,IN,INR,2024-09-17,TAB-MINI,Tablet,7,491.86,3443.02,0.18,619.74,4062.76,Paid
INV-2025-007253,CUST-5546-IND,UK,GBP,2025-09-09,SWT-PRO,Smartwatch,9,599.38,5394.42,0.2,1078.88,6473.3,Paid
INV-2024-007254,CUST-4113-ENT,IN,INR,2024-08-11,SWT-FIT,Smartwatch,25,350.01,8750.25,0.18,1575.04,10325.29,Paid
INV-2024-007255,CUST-2043-IND,UK,GBP,2024-09-18,SWT-PRO,Smartwatch,8,404.07,3232.56,0.2,646.51,3879.07,Paid
INV-2024-007256,CUST-9561-SMB,FR,EUR,2024-09-07,HPH-SPORT,Headphones,44,133.66,5881.04,0.2,1176.21,7057.25,Paid
INV-2025-007257,CUST-1997-IND,US,USD,2025-06-09,GPU-RTX,GPU,3,1333.06,3999.18,0.08,319.93,4319.11,Disputed
INV-2024-007258,CUST-4728-IND,US,USD,2024-05-05,LAP-BIZ,Laptop,10,1745.93,17459.3,0.08,1396.74,18856.04,Paid
INV-2024-007259,CUST-8819-SMB,AU,AUD,2024-07-24,CAM-4K,Camera,1,956.73,956.73,0.1,95.67,1052.4,Paid
INV-2024-007260,CUST-2610-ENT,DE,EUR,2024-05-19,LAP-GAMER,Laptop,6,1400.64,8403.84,0.19,1596.73,10000.57,Paid
INV-2024-007261,CUST-1836-SMB,UK,GBP,2024-03-02,HPH-SPORT,Headphones,14,397.46,5564.44,0.2,1112.89,6677.33,Paid
INV-2024-007262,CUST-2196-IND,US,USD,2024-10-09,CAM-DSLR,Camera,6,2826.33,16957.98,0.08,1356.64,18314.62,Paid
INV-2024-007263,CUST-8836-IND,CA,CAD,2024-02-23,CAM-DSLR,Camera,6,2388.79,14332.74,0.13,1863.26,16196.0,Paid
INV-2024-007264,CUST-8240-IND,US,USD,2024-12-11,MON-2K34,Monitor,24,327.16,7851.84,0.08,628.15,8479.99,Paid
INV-2025-007265,CUST-8799-IND,JP,JPY,2025-06-07,CON-LITE,Console,2,691.74,1383.48,0.1,138.35,1521.83,Paid
INV-2024-007266,CUST-2636-ENT,US,USD,2024-05-15,MON-2K34,Monitor,2,361.2,722.4,0.08,57.79,780.19,Cancelled
INV-2024-007267,CUST-4522-ENT,US,USD,2024-11-25,PHN-PRO,Smartphone,7,1359.2,9514.4,0.08,761.15,10275.55,Paid
INV-2024-007268,CUST-8982-SMB,DE,EUR,2024-05-23,CON-LITE,Console,6,390.07,2340.42,0.19,444.68,2785.1,Paid
INV-2025-007269,CUST-1157-ENT,DE,EUR,2025-03-11,CAM-4K,Camera,2,2198.46,4396.92,0.19,835.41,5232.33,Paid
INV-2024-007270,CUST-8041-IND,UK,GBP,2024-10-08,GPU-RTX,GPU,15,654.86,9822.9,0.2,1964.58,11787.48,Paid
INV-2024-007271,CUST-8252-ENT,UK,GBP,2024-05-15,GPU-RDNA,GPU,11,1184.93,13034.23,0.2,2606.85,15641.08,Paid
INV-2025-007272,CUST-4191-ENT,IN,INR,2025-05-03,MON-FHD24,Monitor,21,555.82,11672.22,0.18,2101.0,13773.22,Paid
INV-2025-007273,CUST-8475-IND,CA,CAD,2025-02-04,HPH-SPORT,Headphones,19,147.09,2794.71,0.13,363.31,3158.02,Paid
INV-2025-007274,CUST-5124-SMB,US,USD,2025-03-24,CON-LITE,Console,10,409.95,4099.5,0.08,327.96,4427.46,Disputed
INV-2025-007275,CUST-5435-SMB,DE,EUR,2025-09-26,CAM-4K,Camera,6,1707.47,10244.82,0.19,1946.52,12191.34,Paid
INV-2025-007276,CUST-3892-SMB,IN,INR,2025-09-19,GPU-RTX,GPU,10,1423.62,14236.2,0.18,2562.52,16798.72,Pending
INV-2024-007277,CUST-9311-SMB,UK,GBP,2024-09-26,MON-4K27,Monitor,24,633.9,15213.6,0.2,3042.72,18256.32,Disputed
INV-2024-007278,CUST-9424-SMB,US,USD,2024-01-17,SSD-512G,SSD,30,105.88,3176.4,0.08,254.11,3430.51,Paid
INV-2024-007279,CUST-5909-SMB,JP,JPY,2024-09-25,SWT-FIT,Smartwatch,10,290.5,2905.0,0.1,290.5,3195.5,Paid
INV-2025-007280,CUST-9719-IND,CA,CAD,2025-04-26,CAM-DSLR,Camera,6,1169.59,7017.54,0.13,912.28,7929.82,Pending
INV-2024-007281,CUST-6589-SMB,FR,EUR,2024-08-06,CAM-4K,Camera,6,2211.54,13269.24,0.2,2653.85,15923.09,Paid
INV-2024-007282,CUST-9242-SMB,US,USD,2024-11-14,CON-LITE,Console,10,264.36,2643.6,0.08,211.49,2855.09,Paid
INV-2024-007283,CUST-8209-IND,US,USD,2024-08-25,SSD-512G,SSD,27,97.94,2644.38,0.08,211.55,2855.93,Paid
INV-2025-007284,CUST-3984-SMB,CA,CAD,2025-06-28,SSD-2TB,SSD,12,150.83,1809.96,0.13,235.29,2045.25,Paid
INV-2024-007285,CUST-1106-SMB,US,USD,2024-10-11,SWT-FIT,Smartwatch,4,370.8,1483.2,0.08,118.66,1601.86,Paid
INV-2024-007286,CUST-9348-SMB,FR,EUR,2024-02-06,CON-LITE,Console,4,484.14,1936.56,0.2,387.31,2323.87,Paid
INV-2024-007287,CUST-9122-IND,FR,EUR,2024-04-12,GPU-RTX,GPU,14,985.76,13800.64,0.2,2760.13,16560.77,Paid
INV-2025-007288,CUST-3929-IND,UK,GBP,2025-03-05,GPU-RDNA,GPU,5,924.55,4622.75,0.2,924.55,5547.3,Pending
INV-2024-007289,CUST-8078-ENT,IN,INR,2024-08-26,SWT-PRO,Smartwatch,10,324.71,3247.1,0.18,584.48,3831.58,Paid
INV-2024-007290,CUST-5991-IND,SG,SGD,2024-05-04,HPH-SPORT,Headphones,45,109.11,4909.95,0.08,392.8,5302.75,Paid
INV-2025-007291,CUST-8261-SMB,AU,AUD,2025-07-18,LAP-GAMER,Laptop,1,1443.04,1443.04,0.1,144.3,1587.34,Paid
INV-2025-007292,CUST-9824-IND,US,USD,2025-08-22,HPH-NC,Headphones,32,74.15,2372.8,0.08,189.82,2562.62,Paid
INV-2025-007293,CUST-4171-IND,US,USD,2025-09-01,CON-NEXT,Console,1,695.92,695.92,0.08,55.67,751.59,Paid
INV-2025-007294,CUST-4797-IND,FR,EUR,2025-08-29,CON-LITE,Console,4,381.46,1525.84,0.2,305.17,1831.01,Paid
INV-2024-007295,CUST-6033-ENT,US,USD,2024-07-06,GPU-RTX,GPU,14,1814.43,25402.02,0.08,2032.16,27434.18,Pending
INV-2024-007296,CUST-6003-SMB,IN,INR,2024-09-12,HPH-SPORT,Headphones,22,107.41,2363.02,0.18,425.34,2788.36,Paid
INV-2025-007297,CUST-9690-SMB,US,USD,2025-08-07,LAP-BIZ,Laptop,10,1701.03,17010.3,0.08,1360.82,18371.12,Paid
INV-2025-007298,CUST-2686-ENT,DE,EUR,2025-06-13,LAP-GAMER,Laptop,4,2085.24,8340.96,0.19,1584.78,9925.74,Paid
INV-2025-007299,CUST-5916-ENT,UK,GBP,2025-01-26,SWT-FIT,Smartwatch,5,439.15,2195.75,0.2,439.15,2634.9,Disputed
INV-2025-007300,CUST-4445-ENT,CA,CAD,2025-04-12,GPU-RTX,GPU,15,1757.58,26363.7,0.13,3427.28,29790.98,Paid
INV-2024-007301,CUST-3532-SMB,US,USD,2024-09-09,TAB-PRO,Tablet,10,1035.86,10358.6,0.08,828.69,11187.29,Cancelled
INV-2025-007302,CUST-3562-IND,DE,EUR,2025-07-14,HPH-SPORT,Headphones,30,188.92,5667.6,0.19,1076.84,6744.44,Paid
INV-2024-007303,CUST-7491-IND,UK,GBP,2024-06-24,MON-4K27,Monitor,24,839.06,20137.44,0.2,4027.49,24164.93,Paid
INV-2025-007304,CUST-3587-ENT,IN,INR,2025-04-10,HPH-NC,Headphones,14,333.82,4673.48,0.18,841.23,5514.71,Pending
INV-2025-007305,CUST-3574-SMB,US,USD,2025-07-30,GPU-RDNA,GPU,10,263.57,2635.7,0.08,210.86,2846.56,Pending
INV-2024-007306,CUST-9461-SMB,IN,INR,2024-10-15,TAB-MINI,Tablet,2,221.99,443.98,0.18,79.92,523.9,Pending
INV-2024-007307,CUST-7830-ENT,SG,SGD,2024-02-19,LAP-BIZ,Laptop,7,827.07,5789.49,0.08,463.16,6252.65,Paid
INV-2024-007308,CUST-5413-IND,UK,GBP,2024-01-04,TAB-PRO,Tablet,5,538.79,2693.95,0.2,538.79,3232.74,Pending
INV-2025-007309,CUST-5306-SMB,JP,JPY,2025-09-22,PHN-PRO,Smartphone,1,1080.31,1080.31,0.1,108.03,1188.34,Paid
INV-2025-007310,CUST-5974-SMB,US,USD,2025-05-14,GPU-RDNA,GPU,13,288.92,3755.96,0.08,300.48,4056.44,Paid
INV-2024-007311,CUST-3375-SMB,IN,INR,2024-08-10,HPH-NC,Headphones,26,106.82,2777.32,0.18,499.92,3277.24,Disputed
INV-2024-007312,CUST-6467-ENT,FR,EUR,2024-09-18,CON-NEXT,Console,8,670.96,5367.68,0.2,1073.54,6441.22,Paid
INV-2025-007313,CUST-6798-ENT,UK,GBP,2025-06-18,SSD-512G,SSD,4,165.16,660.64,0.2,132.13,792.77,Paid
INV-2025-007314,CUST-6166-SMB,UK,GBP,2025-01-10,SSD-1TB,SSD,28,242.65,6794.2,0.2,1358.84,8153.04,Paid
INV-2024-007315,CUST-6046-SMB,US,USD,2024-03-01,MON-FHD24,Monitor,20,862.84,17256.8,0.08,1380.54,18637.34,Paid
INV-2024-007316,CUST-7447-SMB,IN,INR,2024-12-21,CON-NEXT,Console,1,558.99,558.99,0.18,100.62,659.61,Pending
INV-2024-007317,CUST-1092-SMB,US,USD,2024-01-24,MON-FHD24,Monitor,15,289.53,4342.95,0.08,347.44,4690.39,Paid
INV-2024-007318,CUST-1906-SMB,CA,CAD,2024-10-19,LAP-ULTRA,Laptop,3,2124.17,6372.51,0.13,828.43,7200.94,Pending
INV-2025-007319,CUST-6793-ENT,DE,EUR,2025-07-10,TAB-PRO,Tablet,5,1163.0,5815.0,0.19,1104.85,6919.85,Pending
INV-2024-007320,CUST-3292-SMB,IN,INR,2024-12-21,HPH-SPORT,Headphones,26,209.65,5450.9,0.18,981.16,6432.06,Paid
INV-2025-007321,CUST-5492-IND,US,USD,2025-07-28,CON-LITE,Console,3,277.12,831.36,0.08,66.51,897.87,Paid
INV-2024-007322,CUST-4313-IND,FR,EUR,2024-01-29,PHN-LITE,Smartphone,11,939.86,10338.46,0.2,2067.69,12406.15,Paid
INV-2024-007323,CUST-5193-SMB,DE,EUR,2024-12-22,GPU-RDNA,GPU,5,596.92,2984.6,0.19,567.07,3551.67,Pending
INV-2024-007324,CUST-7119-IND,AU,AUD,2024-12-30,LAP-BIZ,Laptop,1,2189.02,2189.02,0.1,218.9,2407.92,Paid
INV-2025-007325,CUST-6273-SMB,US,USD,2025-08-30,HPH-SPORT,Headphones,32,110.84,3546.88,0.08,283.75,3830.63,Pending
INV-2025-007326,CUST-7265-SMB,US,USD,2025-02-12,SSD-2TB,SSD,32,64.39,2060.48,0.08,164.84,2225.32,Paid
INV-2024-007327,CUST-4267-IND,US,USD,2024-09-22,SSD-512G,SSD,37,186.5,6900.5,0.08,552.04,7452.54,Paid
INV-2024-007328,CUST-9240-SMB,AU,AUD,2024-10-17,CON-NEXT,Console,3,396.79,1190.37,0.1,119.04,1309.41,Paid
INV-2025-007329,CUST-5488-IND,US,USD,2025-07-20,TAB-PRO,Tablet,7,278.63,1950.41,0.08,156.03,2106.44,Paid
INV-2024-007330,CUST-2219-IND,FR,EUR,2024-06-01,LAP-GAMER,Laptop,7,1838.67,12870.69,0.2,2574.14,15444.83,Paid
INV-2024-007331,CUST-3628-SMB,US,USD,2024-08-06,PHN-LITE,Smartphone,8,398.35,3186.8,0.08,254.94,3441.74,Paid
INV-2024-007332,CUST-8859-ENT,IN,INR,2024-06-21,MON-4K27,Monitor,18,731.33,13163.94,0.18,2369.51,15533.45,Paid
INV-2025-007333,CUST-8698-IND,IN,INR,2025-08-30,HPH-SPORT,Headphones,3,332.07,996.21,0.18,179.32,1175.53,Paid
INV-2025-007334,CUST-7390-ENT,FR,EUR,2025-09-26,MON-2K34,Monitor,2,550.74,1101.48,0.2,220.3,1321.78,Paid
INV-2024-007335,CUST-8979-IND,UK,GBP,2024-01-12,SSD-512G,SSD,37,181.84,6728.08,0.2,1345.62,8073.7,Paid
INV-2025-007336,CUST-5589-ENT,US,USD,2025-05-30,MON-2K34,Monitor,22,405.63,8923.86,0.08,713.91,9637.77,Paid
INV-2024-007337,CUST-7144-IND,US,USD,2024-12-27,GPU-RTX,GPU,2,1159.28,2318.56,0.08,185.48,2504.04,Paid
INV-2025-007338,CUST-2661-IND,UK,GBP,2025-08-01,TAB-PRO,Tablet,10,1002.19,10021.9,0.2,2004.38,12026.28,Paid
INV-2025-007339,CUST-6614-SMB,CA,CAD,2025-04-21,SWT-FIT,Smartwatch,19,380.1,7221.9,0.13,938.85,8160.75,Paid
INV-2025-007340,CUST-9812-SMB,FR,EUR,2025-07-30,CAM-4K,Camera,2,1266.0,2532.0,0.2,506.4,3038.4,Paid
INV-2024-007341,CUST-8178-SMB,IN,INR,2024-03-22,TAB-MINI,Tablet,14,702.2,9830.8,0.18,1769.54,11600.34,Paid
INV-2025-007342,CUST-2819-SMB,DE,EUR,2025-09-08,LAP-GAMER,Laptop,8,1491.3,11930.4,0.19,2266.78,14197.18,Paid
INV-2024-007343,CUST-3200-ENT,AU,AUD,2024-12-05,SSD-1TB,SSD,39,106.48,4152.72,0.1,415.27,4567.99,Paid
INV-2025-007344,CUST-2212-SMB,DE,EUR,2025-03-16,CON-LITE,Console,9,663.18,5968.62,0.19,1134.04,7102.66,Paid
INV-2025-007345,CUST-7779-IND,FR,EUR,2025-09-08,PHN-PRO,Smartphone,19,1052.55,19998.45,0.2,3999.69,23998.14,Paid
INV-2024-007346,CUST-3464-ENT,UK,GBP,2024-08-13,TAB-PRO,Tablet,13,523.64,6807.32,0.2,1361.46,8168.78,Paid
INV-2025-007347,CUST-5896-ENT,DE,EUR,2025-01-05,SWT-FIT,Smartwatch,6,136.14,816.84,0.19,155.2,972.04,Cancelled
INV-2024-007348,CUST-4276-ENT,DE,EUR,2024-01-28,LAP-GAMER,Laptop,10,1801.38,18013.8,0.19,3422.62,21436.42,Paid
INV-2024-007349,CUST-2441-SMB,AU,AUD,2024-01-16,GPU-RDNA,GPU,6,1127.79,6766.74,0.1,676.67,7443.41,Paid
INV-2024-007350,CUST-5017-SMB,IN,INR,2024-10-03,MON-2K34,Monitor,6,191.85,1151.1,0.18,207.2,1358.3,Paid
INV-2024-007351,CUST-9955-ENT,UK,GBP,2024-11-28,SWT-PRO,Smartwatch,9,473.53,4261.77,0.2,852.35,5114.12,Paid
INV-2025-007352,CUST-5271-ENT,US,USD,2025-04-27,HPH-NC,Headphones,46,202.32,9306.72,0.08,744.54,10051.26,Paid
INV-2025-007353,CUST-9700-SMB,FR,EUR,2025-07-19,MON-2K34,Monitor,16,766.87,12269.92,0.2,2453.98,14723.9,Paid
INV-2024-007354,CUST-1358-IND,FR,EUR,2024-10-14,SSD-2TB,SSD,23,247.96,5703.08,0.2,1140.62,6843.7,Paid
INV-2024-007355,CUST-2114-ENT,US,USD,2024-04-23,SSD-512G,SSD,4,264.02,1056.08,0.08,84.49,1140.57,Paid
INV-2024-007356,CUST-6143-SMB,JP,JPY,2024-02-07,SSD-1TB,SSD,40,54.96,2198.4,0.1,219.84,2418.24,Paid
INV-2025-007357,CUST-8304-ENT,IN,INR,2025-03-29,TAB-MINI,Tablet,6,509.53,3057.18,0.18,550.29,3607.47,Paid
INV-2024-007358,CUST-4519-IND,IN,INR,2024-06-14,HPH-SPORT,Headphones,14,376.19,5266.66,0.18,948.0,6214.66,Paid
INV-2024-007359,CUST-6263-SMB,US,USD,2024-07-23,GPU-RTX,GPU,13,1204.63,15660.19,0.08,1252.82,16913.01,Paid
INV-2024-007360,CUST-4730-SMB,IN,INR,2024-09-01,CON-LITE,Console,6,355.41,2132.46,0.18,383.84,2516.3,Paid
INV-2024-007361,CUST-6934-SMB,AU,AUD,2024-11-28,CON-LITE,Console,4,587.0,2348.0,0.1,234.8,2582.8,Paid
INV-2025-007362,CUST-4260-ENT,DE,EUR,2025-01-30,HPH-NC,Headphones,48,302.63,14526.24,0.19,2759.99,17286.23,Paid
INV-2025-007363,CUST-5243-SMB,FR,EUR,2025-05-21,TAB-MINI,Tablet,13,533.04,6929.52,0.2,1385.9,8315.42,Paid
INV-2024-007364,CUST-1379-IND,SG,SGD,2024-04-30,GPU-RTX,GPU,13,1616.34,21012.42,0.08,1680.99,22693.41,Paid
INV-2024-007365,CUST-2952-ENT,DE,EUR,2024-09-15,CAM-4K,Camera,4,305.54,1222.16,0.19,232.21,1454.37,Paid
INV-2025-007366,CUST-7730-SMB,DE,EUR,2025-02-13,MON-FHD24,Monitor,21,394.94,8293.74,0.19,1575.81,9869.55,Paid
INV-2024-007367,CUST-7493-SMB,FR,EUR,2024-11-05,GPU-RTX,GPU,3,511.06,1533.18,0.2,306.64,1839.82,Pending
INV-2024-007368,CUST-1786-ENT,FR,EUR,2024-03-08,LAP-BIZ,Laptop,4,1162.29,4649.16,0.2,929.83,5578.99,Paid
INV-2024-007369,CUST-1987-ENT,US,USD,2024-04-23,TAB-PRO,Tablet,7,928.39,6498.73,0.08,519.9,7018.63,Paid
INV-2024-007370,CUST-7119-IND,IN,INR,2024-08-07,GPU-RDNA,GPU,4,732.74,2930.96,0.18,527.57,3458.53,Paid
INV-2024-007371,CUST-8163-IND,AU,AUD,2024-08-07,TAB-MINI,Tablet,11,261.85,2880.35,0.1,288.04,3168.39,Paid
INV-2025-007372,CUST-9261-SMB,CA,CAD,2025-04-17,CAM-4K,Camera,10,389.09,3890.9,0.13,505.82,4396.72,Paid
INV-2025-007373,CUST-9827-SMB,US,USD,2025-01-20,TAB-PRO,Tablet,5,781.13,3905.65,0.08,312.45,4218.1,Paid
INV-2024-007374,CUST-5630-ENT,CA,CAD,2024-10-24,TAB-PRO,Tablet,9,742.88,6685.92,0.13,869.17,7555.09,Disputed
INV-2025-007375,CUST-6468-ENT,US,USD,2025-08-28,CAM-DSLR,Camera,9,644.27,5798.43,0.08,463.87,6262.3,Paid
INV-2024-007376,CUST-2099-ENT,US,USD,2024-09-09,SSD-2TB,SSD,25,188.81,4720.25,0.08,377.62,5097.87,Paid
INV-2025-007377,CUST-2237-ENT,FR,EUR,2025-02-08,LAP-GAMER,Laptop,7,2035.74,14250.18,0.2,2850.04,17100.22,Paid
INV-2025-007378,CUST-2509-ENT,DE,EUR,2025-05-06,PHN-LITE,Smartphone,4,943.36,3773.44,0.19,716.95,4490.39,Pending
INV-2024-007379,CUST-2840-ENT,FR,EUR,2024-12-22,CAM-4K,Camera,2,364.51,729.02,0.2,145.8,874.82,Disputed
INV-2025-007380,CUST-3592-ENT,US,USD,2025-03-03,GPU-RDNA,GPU,10,1320.36,13203.6,0.08,1056.29,14259.89,Disputed
INV-2024-007381,CUST-2437-ENT,DE,EUR,2024-08-02,LAP-BIZ,Laptop,10,1928.93,19289.3,0.19,3664.97,22954.27,Paid
INV-2025-007382,CUST-8675-ENT,US,USD,2025-01-14,PHN-LITE,Smartphone,8,1047.83,8382.64,0.08,670.61,9053.25,Paid
INV-2024-007383,CUST-4127-IND,IN,INR,2024-08-01,PHN-PRO,Smartphone,11,923.63,10159.93,0.18,1828.79,11988.72,Paid
INV-2024-007384,CUST-8060-SMB,FR,EUR,2024-04-07,LAP-ULTRA,Laptop,8,741.89,5935.12,0.2,1187.02,7122.14,Paid
INV-2025-007385,CUST-8630-SMB,AU,AUD,2025-06-11,HPH-NC,Headphones,14,195.9,2742.6,0.1,274.26,3016.86,Pending
INV-2025-007386,CUST-3493-ENT,UK,GBP,2025-06-11,MON-2K34,Monitor,4,839.35,3357.4,0.2,671.48,4028.88,Paid
INV-2025-007387,CUST-6413-IND,US,USD,2025-09-11,CAM-4K,Camera,5,2453.53,12267.65,0.08,981.41,13249.06,Paid
INV-2025-007388,CUST-3976-ENT,IN,INR,2025-06-18,CON-LITE,Console,7,644.84,4513.88,0.18,812.5,5326.38,Paid
INV-2025-007389,CUST-6567-SMB,UK,GBP,2025-07-07,CAM-DSLR,Camera,2,2529.62,5059.24,0.2,1011.85,6071.09,Paid
INV-2025-007390,CUST-9646-ENT,DE,EUR,2025-07-02,TAB-PRO,Tablet,14,1178.18,16494.52,0.19,3133.96,19628.48,Paid
INV-2024-007391,CUST-8084-IND,CA,CAD,2024-11-23,GPU-RTX,GPU,4,1845.4,7381.6,0.13,959.61,8341.21,Paid
INV-2024-007392,CUST-7577-ENT,US,USD,2024-06-13,PHN-FOLD,Smartphone,2,670.81,1341.62,0.08,107.33,1448.95,Paid
INV-2024-007393,CUST-5813-IND,SG,SGD,2024-04-25,HPH-NC,Headphones,40,199.65,7986.0,0.08,638.88,8624.88,Paid
INV-2024-007394,CUST-7388-IND,FR,EUR,2024-05-29,HPH-NC,Headphones,44,328.29,14444.76,0.2,2888.95,17333.71,Paid
INV-2025-007395,CUST-1139-IND,UK,GBP,2025-06-01,CAM-4K,Camera,6,1470.34,8822.04,0.2,1764.41,10586.45,Pending
INV-2024-007396,CUST-6281-SMB,US,USD,2024-02-01,CAM-DSLR,Camera,2,1615.83,3231.66,0.08,258.53,3490.19,Paid
INV-2024-007397,CUST-3465-SMB,US,USD,2024-10-19,CAM-4K,Camera,7,1532.31,10726.17,0.08,858.09,11584.26,Paid
INV-2024-007398,CUST-4651-ENT,IN,INR,2024-06-25,PHN-PRO,Smartphone,17,844.66,14359.22,0.18,2584.66,16943.88,Paid
INV-2024-007399,CUST-6351-ENT,AU,AUD,2024-03-01,SSD-1TB,SSD,31,76.19,2361.89,0.1,236.19,2598.08,Paid
INV-2025-007400,CUST-8499-ENT,US,USD,2025-08-11,LAP-GAMER,Laptop,2,1364.43,2728.86,0.08,218.31,2947.17,Pending
INV-2025-007401,CUST-4282-ENT,US,USD,2025-02-19,PHN-PRO,Smartphone,17,1070.36,18196.12,0.08,1455.69,19651.81,Disputed
INV-2025-007402,CUST-6810-ENT,AU,AUD,2025-01-17,TAB-MINI,Tablet,10,1160.96,11609.6,0.1,1160.96,12770.56,Paid
INV-2025-007403,CUST-3500-IND,FR,EUR,2025-08-20,LAP-ULTRA,Laptop,2,2058.13,4116.26,0.2,823.25,4939.51,Paid
INV-2024-007404,CUST-3429-IND,DE,EUR,2024-01-07,SWT-FIT,Smartwatch,16,466.59,7465.44,0.19,1418.43,8883.87,Paid
INV-2024-007405,CUST-6054-IND,UK,GBP,2024-03-25,TAB-PRO,Tablet,11,770.77,8478.47,0.2,1695.69,10174.16,Paid
INV-2025-007406,CUST-2653-IND,US,USD,2025-02-01,CON-LITE,Console,9,576.9,5192.1,0.08,415.37,5607.47,Disputed
INV-2025-007407,CUST-9739-ENT,CA,CAD,2025-01-27,MON-4K27,Monitor,19,829.69,15764.11,0.13,2049.33,17813.44,Paid
INV-2024-007408,CUST-1646-IND,IN,INR,2024-02-16,CON-NEXT,Console,10,602.34,6023.4,0.18,1084.21,7107.61,Paid
INV-2024-007409,CUST-9848-SMB,US,USD,2024-12-06,SSD-2TB,SSD,17,53.61,911.37,0.08,72.91,984.28,Paid
INV-2025-007410,CUST-2134-SMB,CA,CAD,2025-05-12,CAM-DSLR,Camera,6,1220.27,7321.62,0.13,951.81,8273.43,Paid
INV-2025-007411,CUST-6166-IND,DE,EUR,2025-08-28,CON-LITE,Console,4,435.49,1741.96,0.19,330.97,2072.93,Paid
INV-2025-007412,CUST-4421-IND,DE,EUR,2025-04-22,TAB-PRO,Tablet,14,799.41,11191.74,0.19,2126.43,13318.17,Pending
INV-2025-007413,CUST-5963-IND,UK,GBP,2025-03-01,LAP-GAMER,Laptop,9,2151.79,19366.11,0.2,3873.22,23239.33,Paid
INV-2025-007414,CUST-7951-SMB,SG,SGD,2025-03-01,HPH-NC,Headphones,27,300.91,8124.57,0.08,649.97,8774.54,Cancelled
INV-2025-007415,CUST-4817-IND,DE,EUR,2025-05-29,TAB-PRO,Tablet,12,954.71,11456.52,0.19,2176.74,13633.26,Paid
INV-2024-007416,CUST-6821-IND,FR,EUR,2024-05-08,PHN-PRO,Smartphone,12,1343.8,16125.6,0.2,3225.12,19350.72,Paid
INV-2024-007417,CUST-3249-SMB,UK,GBP,2024-09-05,GPU-RTX,GPU,11,1628.45,17912.95,0.2,3582.59,21495.54,Paid
INV-2024-007418,CUST-3017-SMB,US,USD,2024-05-10,MON-2K34,Monitor,12,802.36,9628.32,0.08,770.27,10398.59,Paid
INV-2024-007419,CUST-1416-SMB,US,USD,2024-11-18,GPU-RDNA,GPU,1,715.03,715.03,0.08,57.2,772.23,Paid
INV-2025-007420,CUST-4417-SMB,AU,AUD,2025-06-26,SSD-512G,SSD,24,346.81,8323.44,0.1,832.34,9155.78,Paid
INV-2024-007421,CUST-1806-SMB,US,USD,2024-03-06,CAM-DSLR,Camera,4,1612.17,6448.68,0.08,515.89,6964.57,Paid
INV-2024-007422,CUST-8185-SMB,AU,AUD,2024-04-10,TAB-MINI,Tablet,7,385.9,2701.3,0.1,270.13,2971.43,Paid
INV-2024-007423,CUST-4254-IND,DE,EUR,2024-01-31,CON-LITE,Console,8,390.67,3125.36,0.19,593.82,3719.18,Paid
INV-2024-007424,CUST-7234-ENT,DE,EUR,2024-07-09,LAP-BIZ,Laptop,10,1347.3,13473.0,0.19,2559.87,16032.87,Paid
INV-2025-007425,CUST-3042-IND,DE,EUR,2025-07-31,GPU-RTX,GPU,4,1849.01,7396.04,0.19,1405.25,8801.29,Pending
